2026-09-09T06:17:12Z db_cpu=0.50% db_mem=67.48MiB / 1GiB db_net=42.1MB / 367MB db_block=25.9MB / 35.9MB

2026-09-09T06:17:19Z db_cpu=0.82% db_mem=67.49MiB / 1GiB db_net=42.1MB / 368MB db_block=25.9MB / 35.9MB

2026-09-09T06:17:25Z db_cpu=5.55% db_mem=68.33MiB / 1GiB db_net=42.1MB / 368MB db_block=25.9MB / 35.9MB

2026-09-09T06:17:32Z db_cpu=0.49% db_mem=68.32MiB / 1GiB db_net=42.1MB / 368MB db_block=25.9MB / 35.9MB

2026-09-09T06:17:38Z db_cpu=0.34% db_mem=69.07MiB / 1GiB db_net=42.1MB / 369MB db_block=25.9MB / 35.9MB

2026-09-09T06:17:45Z db_cpu=0.54% db_mem=69.34MiB / 1GiB db_net=42.2MB / 369MB db_block=25.9MB / 35.9MB

2026-09-09T06:17:51Z db_cpu=5.78% db_mem=69.07MiB / 1GiB db_net=42.2MB / 369MB db_block=25.9MB / 35.9MB

2026-09-09T06:17:58Z db_cpu=0.57% db_mem=69.08MiB / 1GiB db_net=42.2MB / 369MB db_block=25.9MB / 35.9MB

2026-09-09T06:18:04Z db_cpu=0.48% db_mem=69.08MiB / 1GiB db_net=42.2MB / 370MB db_block=25.9MB / 35.9MB

2026-09-09T06:18:11Z db_cpu=6.17% db_mem=69.08MiB / 1GiB db_net=42.2MB / 370MB db_block=25.9MB / 35.9MB

2026-09-09T06:18:17Z db_cpu=0.64% db_mem=69.08MiB / 1GiB db_net=42.3MB / 370MB db_block=25.9MB / 35.9MB

2026-09-09T06:18:24Z db_cpu=1.98% db_mem=67.25MiB / 1GiB db_net=42.3MB / 371MB db_block=25.9MB / 35.9MB

2026-09-09T06:18:31Z db_cpu=0.45% db_mem=67.24MiB / 1GiB db_net=42.3MB / 371MB db_block=25.9MB / 35.9MB

2026-09-09T06:18:37Z db_cpu=5.61% db_mem=68.73MiB / 1GiB db_net=42.3MB / 371MB db_block=25.9MB / 35.9MB

2026-09-09T06:18:44Z db_cpu=0.29% db_mem=68.74MiB / 1GiB db_net=42.3MB / 371MB db_block=25.9MB / 35.9MB

2026-09-09T06:18:50Z db_cpu=0.60% db_mem=68.78MiB / 1GiB db_net=42.4MB / 372MB db_block=25.9MB / 35.9MB

2026-09-09T06:18:57Z db_cpu=0.40% db_mem=68.78MiB / 1GiB db_net=42.4MB / 372MB db_block=25.9MB / 35.9MB

2026-09-09T06:19:03Z db_cpu=0.45% db_mem=68.8MiB / 1GiB db_net=42.4MB / 372MB db_block=25.9MB / 35.9MB

2026-09-09T06:19:10Z db_cpu=0.45% db_mem=68.8MiB / 1GiB db_net=42.4MB / 373MB db_block=25.9MB / 35.9MB

2026-09-09T06:19:16Z db_cpu=0.53% db_mem=68.8MiB / 1GiB db_net=42.4MB / 373MB db_block=25.9MB / 35.9MB

2026-09-09T06:19:23Z db_cpu=5.85% db_mem=68.8MiB / 1GiB db_net=42.4MB / 373MB db_block=25.9MB / 35.9MB

