2026-09-09T10:09:11Z db_cpu=4.62% db_mem=72.53MiB / 1GiB db_net=56.3MB / 590MB db_block=25.9MB / 36.2MB

2026-09-09T10:09:17Z db_cpu=4.71% db_mem=72.87MiB / 1GiB db_net=56.5MB / 593MB db_block=25.9MB / 36.2MB

2026-09-09T10:09:24Z db_cpu=4.44% db_mem=72.87MiB / 1GiB db_net=56.7MB / 596MB db_block=25.9MB / 36.2MB

2026-09-09T10:09:30Z db_cpu=9.00% db_mem=72.87MiB / 1GiB db_net=56.8MB / 599MB db_block=25.9MB / 36.2MB

2026-09-09T10:09:37Z db_cpu=4.36% db_mem=72.87MiB / 1GiB db_net=57MB / 603MB db_block=25.9MB / 36.2MB

2026-09-09T10:09:43Z db_cpu=4.50% db_mem=72.87MiB / 1GiB db_net=57.2MB / 606MB db_block=25.9MB / 36.2MB

2026-09-09T10:09:50Z db_cpu=9.59% db_mem=72.88MiB / 1GiB db_net=57.4MB / 609MB db_block=25.9MB / 36.2MB

2026-09-09T10:09:57Z db_cpu=3.87% db_mem=72.87MiB / 1GiB db_net=57.6MB / 613MB db_block=25.9MB / 36.2MB

2026-09-09T10:10:03Z db_cpu=6.37% db_mem=72.87MiB / 1GiB db_net=57.8MB / 616MB db_block=25.9MB / 36.2MB

2026-09-09T10:10:10Z db_cpu=5.99% db_mem=72.88MiB / 1GiB db_net=58MB / 620MB db_block=25.9MB / 36.2MB

2026-09-09T10:10:16Z db_cpu=10.35% db_mem=72.87MiB / 1GiB db_net=58.2MB / 623MB db_block=25.9MB / 36.2MB

2026-09-09T10:10:23Z db_cpu=6.63% db_mem=72.87MiB / 1GiB db_net=58.4MB / 627MB db_block=25.9MB / 36.2MB

2026-09-09T10:10:29Z db_cpu=5.01% db_mem=72.87MiB / 1GiB db_net=58.6MB / 631MB db_block=25.9MB / 36.2MB

2026-09-09T10:10:36Z db_cpu=5.06% db_mem=73.12MiB / 1GiB db_net=58.8MB / 634MB db_block=25.9MB / 36.2MB

2026-09-09T10:10:42Z db_cpu=5.53% db_mem=72.88MiB / 1GiB db_net=59MB / 638MB db_block=25.9MB / 36.2MB

2026-09-09T10:10:49Z db_cpu=6.18% db_mem=72.88MiB / 1GiB db_net=59.2MB / 642MB db_block=25.9MB / 36.2MB

2026-09-09T10:10:55Z db_cpu=5.63% db_mem=72.87MiB / 1GiB db_net=59.4MB / 646MB db_block=25.9MB / 36.2MB

2026-09-09T10:11:02Z db_cpu=11.20% db_mem=72.87MiB / 1GiB db_net=59.7MB / 650MB db_block=25.9MB / 36.2MB

2026-09-09T10:11:08Z db_cpu=5.89% db_mem=72.87MiB / 1GiB db_net=59.9MB / 655MB db_block=25.9MB / 36.2MB

2026-09-09T10:11:15Z db_cpu=5.00% db_mem=72.87MiB / 1GiB db_net=60.1MB / 659MB db_block=25.9MB / 36.2MB

2026-09-09T10:11:21Z db_cpu=6.02% db_mem=72.87MiB / 1GiB db_net=60.4MB / 663MB db_block=25.9MB / 36.2MB

2026-09-09T10:11:28Z db_cpu=6.05% db_mem=72.88MiB / 1GiB db_net=60.6MB / 667MB db_block=25.9MB / 36.2MB

2026-09-09T10:11:34Z db_cpu=5.87% db_mem=72.91MiB / 1GiB db_net=60.8MB / 672MB db_block=25.9MB / 36.2MB

2026-09-09T10:11:41Z db_cpu=5.71% db_mem=72.91MiB / 1GiB db_net=61.1MB / 676MB db_block=25.9MB / 36.2MB

2026-09-09T10:11:48Z db_cpu=10.50% db_mem=72.92MiB / 1GiB db_net=61.3MB / 680MB db_block=25.9MB / 36.2MB

2026-09-09T10:11:54Z db_cpu=6.78% db_mem=72.92MiB / 1GiB db_net=61.6MB / 685MB db_block=25.9MB / 36.2MB

2026-09-09T10:12:01Z db_cpu=6.38% db_mem=72.92MiB / 1GiB db_net=61.8MB / 690MB db_block=25.9MB / 36.2MB

2026-09-09T10:12:07Z db_cpu=8.33% db_mem=72.92MiB / 1GiB db_net=62.1MB / 694MB db_block=25.9MB / 36.2MB

2026-09-09T10:12:14Z db_cpu=11.52% db_mem=72.92MiB / 1GiB db_net=62.3MB / 699MB db_block=25.9MB / 36.2MB

2026-09-09T10:12:20Z db_cpu=6.08% db_mem=72.92MiB / 1GiB db_net=62.6MB / 704MB db_block=25.9MB / 36.2MB

2026-09-09T10:12:27Z db_cpu=7.04% db_mem=72.92MiB / 1GiB db_net=62.9MB / 709MB db_block=25.9MB / 36.2MB

2026-09-09T10:12:33Z db_cpu=12.52% db_mem=74.56MiB / 1GiB db_net=63.2MB / 713MB db_block=25.9MB / 36.2MB

2026-09-09T10:12:40Z db_cpu=6.43% db_mem=72.74MiB / 1GiB db_net=63.4MB / 719MB db_block=25.9MB / 36.2MB

2026-09-09T10:12:46Z db_cpu=6.18% db_mem=72.74MiB / 1GiB db_net=63.7MB / 723MB db_block=25.9MB / 36.2MB

2026-09-09T10:12:53Z db_cpu=7.45% db_mem=72.74MiB / 1GiB db_net=64MB / 729MB db_block=25.9MB / 36.2MB

2026-09-09T10:12:59Z db_cpu=14.47% db_mem=71.12MiB / 1GiB db_net=64.3MB / 734MB db_block=25.9MB / 36.2MB

2026-09-09T10:13:06Z db_cpu=8.34% db_mem=72.62MiB / 1GiB db_net=64.6MB / 739MB db_block=25.9MB / 36.2MB

2026-09-09T10:13:12Z db_cpu=7.15% db_mem=72.65MiB / 1GiB db_net=64.8MB / 744MB db_block=25.9MB / 36.2MB

2026-09-09T10:13:19Z db_cpu=7.52% db_mem=72.64MiB / 1GiB db_net=65.1MB / 749MB db_block=25.9MB / 36.2MB

2026-09-09T10:13:25Z db_cpu=8.45% db_mem=72.57MiB / 1GiB db_net=65.4MB / 755MB db_block=25.9MB / 36.2MB

2026-09-09T10:13:32Z db_cpu=7.45% db_mem=73.9MiB / 1GiB db_net=65.7MB / 760MB db_block=25.9MB / 36.2MB

